season,player_name,position,height,weight,age,forty,bench,vertical,injury,injury_index,position_index,prev_knee,prev_ankle,prev_hamstring,prev_shoulder,prev_foot,prev_concussion,prev_groin,prev_back,prev_calf,prev_hip,prev_neck,prev_toe,prev_quadricep,prev_elbow,prev_hand,prev_rib,prev_wrist,prev_thumb,prev_abdomen,prev_head,prev_finger,prev_achilles,prev_shin,prev_pectoral,prev_forearm,prev_heel,prev_biceps,prev_fibula
2016,Charles Sims,RB,72.0,211.0,25.0,4.48,17.0,37.5,knee,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Charlie Jones,WR,72.0,188.0,24.0,4.43,13.0,36.5,thumb,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Charlie Jones,WR,72.0,188.0,24.0,4.43,13.0,36.5,thumb,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,Charlie Jones,WR,72.0,188.0,24.0,4.43,13.0,36.5,thumb,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2024,Charlie Jones,WR,72.0,188.0,25.0,4.43,13.0,36.5,groin,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2024,Charlie Jones,WR,72.0,188.0,25.0,4.43,13.0,36.5,groin,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2024,Charlie Jones,WR,72.0,188.0,25.0,4.43,13.0,36.5,groin,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2024,Charlie Jones,WR,72.0,188.0,25.0,4.43,13.0,36.5,groin,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2024,Charlie Jones,WR,72.0,188.0,25.0,4.43,13.0,36.5,groin,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2024,Charlie Jones,WR,72.0,188.0,25.0,4.43,13.0,36.5,groin,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2024,Charlie Jones,WR,72.0,188.0,25.0,4.43,13.0,36.5,groin,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2024,Charlie Jones,WR,72.0,188.0,25.0,4.43,13.0,36.5,groin,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2024,Charlie Jones,WR,72.0,188.0,25.0,4.43,13.0,36.5,groin,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2024,Charlie Woerner,TE,77.0,245.0,26.0,4.78,21.0,34.5,concussion,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Charone Peake,WR,74.0,209.0,25.0,4.45,12.0,35.5,hamstring,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Charone Peake,WR,74.0,209.0,25.0,4.45,12.0,35.5,hamstring,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Charone Peake,WR,74.0,209.0,25.0,4.45,12.0,35.5,hamstring,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chase Claypool,WR,76.0,227.0,23.0,4.42,19.0,40.5,hamstring,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chase Claypool,WR,76.0,227.0,23.0,4.42,19.0,40.5,toe,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Chase Claypool,WR,76.0,227.0,24.0,4.42,19.0,40.5,knee,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Chase Claypool,WR,76.0,227.0,24.0,4.42,19.0,40.5,knee,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Chase Claypool,WR,76.0,227.0,25.0,4.42,19.0,40.5,knee,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Chase Claypool,WR,76.0,227.0,25.0,4.42,19.0,40.5,knee,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Chase Edmonds,RB,69.0,210.0,22.0,4.55,19.0,34.0,back,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Chase Edmonds,RB,69.0,210.0,23.0,4.55,19.0,34.0,hamstring,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Chase Edmonds,RB,69.0,210.0,23.0,4.55,19.0,34.0,hamstring,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Chase Edmonds,RB,69.0,210.0,23.0,4.55,19.0,34.0,hamstring,2,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chase Edmonds,RB,69.0,210.0,24.0,4.55,19.0,34.0,ankle,1,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chase Edmonds,RB,69.0,210.0,24.0,4.55,19.0,34.0,ankle,1,3,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chase Edmonds,RB,69.0,210.0,24.0,4.55,19.0,34.0,hip,9,3,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chase Edmonds,RB,69.0,210.0,25.0,4.55,19.0,34.0,shoulder,3,3,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chase Edmonds,RB,69.0,210.0,25.0,4.55,19.0,34.0,shoulder,3,3,0,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chase Edmonds,RB,69.0,210.0,25.0,4.55,19.0,34.0,ankle,1,3,0,2,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chase Edmonds,RB,69.0,210.0,25.0,4.55,19.0,34.0,rib,15,3,0,3,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Chazz Surratt,LB,74.0,228.0,26.0,4.58,25.0,31.0,ankle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Chazz Surratt,LB,74.0,228.0,26.0,4.58,25.0,31.0,ankle,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Chazz Surratt,LB,74.0,228.0,26.0,4.58,25.0,31.0,ankle,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Chazz Surratt,LB,74.0,228.0,27.0,4.58,25.0,31.0,heel,25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Chazz Surratt,LB,74.0,228.0,27.0,4.58,25.0,31.0,heel,25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,Chazz Surratt,LB,74.0,228.0,27.0,4.58,25.0,31.0,heel,25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2009,Chris Baker,TE,75.0,258.0,29.0,4.94,24.0,35.5,ankle,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Chris Baker,TE,75.0,258.0,29.0,4.94,24.0,35.5,shoulder,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Chris Baker,TE,75.0,258.0,29.0,4.94,24.0,35.5,shoulder,3,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Chris Baker,TE,75.0,258.0,29.0,4.94,24.0,35.5,shoulder,3,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Chris Baker,TE,75.0,258.0,29.0,4.94,24.0,35.5,shoulder,3,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Chris Baker,TE,75.0,261.0,30.0,4.94,24.0,35.5,foot,4,6,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Chris Baker,DE,74.0,325.0,26.0,4.94,24.0,35.5,ankle,1,10,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Chris Baker,DE,74.0,325.0,26.0,4.94,24.0,35.5,shoulder,3,10,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Chris Baker,DE,74.0,325.0,26.0,4.94,24.0,35.5,toe,11,10,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Chris Baker,DE,74.0,325.0,27.0,4.94,24.0,35.5,ankle,1,10,0,2,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Chris Carson,RB,71.0,218.0,23.0,4.58,23.0,37.0,hip,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Chris Carson,RB,71.0,218.0,23.0,4.58,23.0,37.0,hip,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Chris Carson,RB,71.0,218.0,23.0,4.58,23.0,37.0,hip,9,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chris Carson,RB,71.0,222.0,25.0,4.58,23.0,37.0,knee,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chris Carson,RB,71.0,222.0,25.0,4.58,23.0,37.0,foot,4,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chris Carson,RB,71.0,222.0,25.0,4.58,23.0,37.0,foot,4,3,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chris Carson,RB,71.0,222.0,25.0,4.58,23.0,37.0,foot,4,3,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chris Carson,RB,71.0,222.0,25.0,4.58,23.0,37.0,foot,4,3,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chris Carson,RB,71.0,222.0,26.0,4.58,23.0,37.0,neck,10,3,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chris Carson,RB,71.0,222.0,26.0,4.58,23.0,37.0,neck,10,3,1,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Chris Carter,LB,73.0,245.0,27.0,4.58,27.0,36.0,hamstring,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Chris Carter,LB,73.0,245.0,27.0,4.58,27.0,36.0,shoulder,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Chris Carter,LB,73.0,245.0,27.0,4.58,27.0,36.0,shoulder,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Chris Clemons,DE,74.0,240.0,27.0,4.33,19.0,37.5,ankle,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Chris Clemons,DE,74.0,240.0,27.0,4.33,19.0,37.5,elbow,13,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Chris Clemons,DE,74.0,240.0,27.0,4.33,19.0,37.5,shoulder,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Chris Clemons,DE,75.0,254.0,28.0,4.33,19.0,37.5,ankle,1,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Chris Clemons,DE,75.0,254.0,28.0,4.33,19.0,37.5,ankle,1,10,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Chris Clemons,DE,75.0,254.0,28.0,4.33,19.0,37.5,ankle,1,10,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Chris Clemons,DE,75.0,254.0,28.0,4.33,19.0,37.5,ankle,1,10,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Chris Clemons,DE,75.0,254.0,28.0,4.33,19.0,37.5,ankle,1,10,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Chris Clemons,DE,75.0,254.0,28.0,4.33,19.0,37.5,ankle,1,10,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Chris Clemons,DE,75.0,254.0,28.0,4.33,19.0,37.5,ankle,1,10,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Chris Clemons,DE,75.0,254.0,29.0,4.33,19.0,37.5,ankle,1,10,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Chris Clemons,DE,75.0,254.0,31.0,4.33,19.0,37.5,knee,0,10,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Chris Clemons,DE,75.0,254.0,31.0,4.33,19.0,37.5,knee,0,10,1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Chris Clemons,DE,75.0,254.0,31.0,4.33,19.0,37.5,knee,0,10,2,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Chris Clemons,DE,75.0,254.0,31.0,4.33,19.0,37.5,elbow,13,10,3,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Chris Clemons,DE,75.0,254.0,32.0,4.33,19.0,37.5,knee,0,10,3,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Chris Clemons,DE,75.0,254.0,32.0,4.33,19.0,37.5,knee,0,10,4,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Chris Clemons,DE,75.0,254.0,32.0,4.33,19.0,37.5,knee,0,10,5,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Chris Clemons,DE,75.0,254.0,32.0,4.33,19.0,37.5,knee,0,10,6,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Chris Clemons,DE,75.0,254.0,32.0,4.33,19.0,37.5,knee,0,10,7,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Chris Clemons,DE,75.0,254.0,32.0,4.33,19.0,37.5,knee,0,10,8,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Chris Clemons,DE,75.0,254.0,32.0,4.33,19.0,37.5,knee,0,10,9,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Chris Clemons,DE,75.0,255.0,33.0,4.33,19.0,37.5,knee,0,10,10,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Chris Conley,WR,74.0,205.0,22.0,4.35,18.0,45.0,knee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Chris Conley,WR,74.0,205.0,22.0,4.35,18.0,45.0,shoulder,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Chris Conley,WR,74.0,205.0,22.0,4.35,18.0,45.0,hand,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Chris Conley,WR,74.0,205.0,22.0,4.35,18.0,45.0,hand,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Chris Conley,WR,74.0,205.0,22.0,4.35,18.0,45.0,thumb,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Chris Conley,WR,75.0,205.0,24.0,4.35,18.0,45.0,achilles,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2020,Chris Conley,WR,75.0,205.0,27.0,4.35,18.0,45.0,hip,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
2020,Chris Conley,WR,75.0,205.0,27.0,4.35,18.0,45.0,hip,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
2021,Chris Conley,WR,75.0,205.0,28.0,4.35,18.0,45.0,neck,10,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
2021,Chris Conley,WR,75.0,205.0,28.0,4.35,18.0,45.0,knee,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
2021,Chris Conley,WR,75.0,205.0,28.0,4.35,18.0,45.0,knee,0,0,2,0,0,1,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
2024,Chris Conley,WR,75.0,205.0,31.0,4.35,18.0,45.0,hamstring,2,0,3,0,0,1,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
2024,Chris Conley,WR,75.0,205.0,31.0,4.35,18.0,45.0,knee,0,0,3,0,1,1,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
2011,Chris Cook,CB,74.0,212.0,24.0,4.45,7.0,38.0,hamstring,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Chris Cook,CB,74.0,212.0,24.0,4.45,7.0,38.0,groin,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Chris Cook,CB,74.0,212.0,24.0,4.45,7.0,38.0,groin,6,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Chris Cook,CB,74.0,212.0,25.0,4.45,7.0,38.0,biceps,26,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Chris Cook,CB,74.0,212.0,25.0,4.45,7.0,38.0,biceps,26,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,Chris Cook,CB,74.0,212.0,26.0,4.45,7.0,38.0,groin,6,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2013,Chris Cook,CB,74.0,212.0,26.0,4.45,7.0,38.0,groin,6,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2013,Chris Cook,CB,74.0,212.0,26.0,4.45,7.0,38.0,groin,6,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2013,Chris Cook,CB,74.0,212.0,26.0,4.45,7.0,38.0,hip,9,4,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2013,Chris Cook,CB,74.0,212.0,26.0,4.45,7.0,38.0,hip,9,4,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2013,Chris Cook,CB,74.0,212.0,26.0,4.45,7.0,38.0,hamstring,2,4,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2013,Chris Cook,CB,74.0,212.0,26.0,4.45,7.0,38.0,knee,0,4,0,0,2,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2013,Chris Cook,CB,74.0,212.0,26.0,4.45,7.0,38.0,knee,0,4,1,0,2,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2013,Chris Cook,CB,74.0,212.0,26.0,4.45,7.0,38.0,knee,0,4,2,0,2,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2014,Chris Cook,CB,74.0,212.0,27.0,4.45,7.0,38.0,quadricep,12,4,3,0,2,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2014,Chris Cook,CB,74.0,212.0,27.0,4.45,7.0,38.0,quadricep,12,4,3,0,2,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2010,Chris DeGeare,G,76.0,335.0,23.0,5.12,27.0,32.5,ankle,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Chris DeGeare,G,76.0,335.0,23.0,5.12,27.0,32.5,ankle,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Chris DeGeare,G,76.0,335.0,23.0,5.12,27.0,32.5,ankle,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chris Evans,RB,71.0,216.0,23.0,4.5,20.0,40.5,hamstring,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chris Evans,RB,71.0,216.0,23.0,4.5,20.0,40.5,hamstring,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chris Evans,RB,71.0,216.0,23.0,4.5,20.0,40.5,ankle,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chris Evans,RB,71.0,216.0,23.0,4.5,20.0,40.5,ankle,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Chris Evans,RB,71.0,216.0,24.0,4.5,20.0,40.5,knee,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Chris Evans,RB,71.0,216.0,25.0,4.5,20.0,40.5,hamstring,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Chris Godwin,WR,73.0,209.0,21.0,4.42,19.0,36.0,ankle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Chris Godwin,WR,73.0,209.0,22.0,4.42,19.0,36.0,ankle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Chris Godwin,WR,73.0,209.0,23.0,4.42,19.0,36.0,hip,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Chris Godwin,WR,73.0,209.0,23.0,4.42,19.0,36.0,hamstring,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Chris Godwin,WR,73.0,209.0,23.0,4.42,19.0,36.0,hamstring,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chris Godwin,WR,73.0,209.0,24.0,4.42,19.0,36.0,concussion,5,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chris Godwin,WR,73.0,209.0,24.0,4.42,19.0,36.0,hamstring,2,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chris Godwin,WR,73.0,209.0,24.0,4.42,19.0,36.0,hamstring,2,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chris Godwin,WR,73.0,209.0,24.0,4.42,19.0,36.0,finger,20,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Chris Godwin,WR,73.0,209.0,24.0,4.42,19.0,36.0,finger,20,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,Chris Godwin,WR,73.0,209.0,25.0,4.42,19.0,36.0,foot,4,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
